Unnamed: 0,X1,age,gender,height,weight,steps,hear_rate,calories,distance,entropy_heart,entropy_setps,resting_heart,corr_heart_steps,norm_heart,intensity_karvonen,sd_norm_heart,steps_times_distance,device,activity
1467,1468,31,0,152.80795205480013,61.446020339914014,32.122835070471965,100.03550733208301,1.6172686139947778,0.00044,6.2196389435030435,6.051657578450296,81.6180422061042,-0.16657637460755753,12.777283271464755,0.15534849380758758,6.865140807050532,0.014134047431007666,apple watch,Running 3 METs
1468,1469,56,1,165.3531006276195,64.39888610724844,6.262509170340081,58.609232969018834,0.0562692307692308,0.02404432919815242,5.694305618448047,5.874630312455296,63.714685820274134,-0.3654010305336954,6.7278892902226355,0.003178679142805281,5.744617716848355,0.15057783209810532,apple watch,Running 3 METs
1469,1470,25,0,158.75265218378257,61.97408416126175,110.62081531974863,116.02001254083426,3.984007086044328,0.05405228257234295,6.268304556463928,5.844098696730033,78.92618457244637,-0.834482411855833,33.00461332805092,0.30921152979386607,14.551788224918026,5.979307568046017,apple watch,Running 3 METs
1470,1471,30,0,163.03635464666618,72.71003367428914,35.52301039976628,78.58258649058968,17.656064630662236,0.00044,5.986249522066935,6.179419251991484,65.38562321523841,-0.639725311674151,5.391368135245611,0.035472828242676675,0.0,0.015630124575897162,apple watch,Running 3 METs
1471,1472,53,0,143.0,43.0,6.236596172385671,80.47160036791928,0.0562692307692308,0.00044,6.179234227566909,6.25699135106689,67.4606570791692,0.7285958505009973,16.873280709421284,0.1245157171203011,0.0,0.0027441023158496954,apple watch,Running 3 METs
1472,1473,30,1,180.67631631119525,83.43425991349157,750.5723938580473,79.75829188114339,2.164459080136928,0.5009495904831737,5.938220710727076,5.864800971563543,71.13088556498023,0.37497855363182814,16.92261442829362,0.11948097534636928,16.726098452354254,375.99893333116415,apple watch,Running 3 METs
1473,1474,20,1,174.42729385800027,63.29475490604803,40.492444318452144,86.31937036620894,20.25619139873536,0.00817630177997038,6.272158018983352,6.238059075781563,58.88044478384317,-0.6760733582505405,21.21739815001304,0.19658709978858946,0.0,0.3310784445563118,apple watch,Running 3 METs
1474,1475,25,0,171.40005464389617,70.34229147786135,158.9714542837051,109.00934096274509,0.0562692307692308,0.08264266371373091,6.16282071241015,5.851046794190426,78.03064051221976,-0.560231328949911,29.28592704207226,0.22949495029795552,10.356348203924478,13.137824436450988,apple watch,Running 3 METs
1475,1476,31,0,167.05712273168322,61.693844761593354,154.4269148575956,92.3068323160154,3.085729811844132,0.08308412956535599,5.929348036091129,6.02716953952991,66.1793908358269,-0.020660546729138234,23.962797180093,0.15050905617336008,9.845643582865833,12.83042580240667,apple watch,Running 3 METs
1476,1477,20,1,180.26103277242575,65.57675313763296,46.411580777630476,64.62745657077902,6.04861384561206,0.029477150756512725,6.2676933173251035,6.292012599961964,32.223538582817476,-0.5553039295515458,35.33772630495138,0.12966043787173723,7.880258836307958,1.3680811634302816,apple watch,Running 3 METs
1477,1478,18,1,185.98738936781777,91.49760764274266,245.94300578696397,89.11597607482938,21.304580858948427,0.026772169583871762,6.149525762263442,6.0062075576315275,75.34482680963721,0.4679372724163152,17.508157639369504,0.14354938428297787,3.4848734652098936,6.584427858895753,apple watch,Running 3 METs
1478,1479,36,1,174.83214865091816,85.41299046402546,129.5722098507675,104.7645263691894,7.010842459912504,0.06112919923922344,5.957865070341098,5.971839923102695,70.7197954017889,-0.1286269158803,29.98766399777439,0.23334866886889857,4.988168001191087,7.920645431834037,apple watch,Running 3 METs
1479,1480,24,0,162.2117402071311,45.37031674421281,694.2820958110547,94.72244870152753,0.0562692307692308,0.006910272434750363,6.1322918802439865,6.229803070958721,80.54733722518819,0.8736628721960449,22.02215295467871,0.17705459658095085,6.306984556048766,4.797678428623842,apple watch,Running 3 METs
1480,1481,25,0,160.09684205743687,68.25510225022306,17.931339815413082,102.98722550627178,0.0562692307692308,0.00044,6.226113769161223,5.818277484572205,78.40492065434165,0.06229100548471761,27.892385293530747,0.22268324019320843,6.230342906530641,0.007889789518781757,apple watch,Running 3 METs
1481,1482,24,0,162.83738156647289,61.44708655109222,15.924009128103718,105.52073483803456,12.77447063131941,0.00044,6.2237286272538315,6.135197244979426,78.17021504007744,-1.0,16.04930654708706,0.10328579446423225,2.5446919461236,0.007006564016365636,apple watch,Running 3 METs
1482,1483,35,0,158.22731863169878,65.31535419124525,1.0,82.3763727007375,1.619148065802037,0.008301185886247302,6.241704008423647,6.229347351475794,64.86413085189308,-1.0,13.05560377701223,0.0723946896655129,2.0519239325113654,0.008301185886247302,apple watch,Running 3 METs
1483,1484,20,1,184.41597636183147,75.91996143373956,137.5221455889506,89.4966029353096,3.258044561529753,0.055036980853468954,6.173785785301304,5.8998254540074475,74.77445696054542,-0.357728912766062,1.9938804262375749,0.07834165687030108,12.296205378785181,7.568803693707044,apple watch,Running 3 METs
1484,1485,46,0,158.43677007645326,69.79303401228543,90.13169362088905,121.47803216147054,0.0562692307692308,0.057972258847543374,6.133545553568476,5.707711553874883,78.05794970881362,-0.43292816299766934,19.038578376627832,0.28428573273964786,2.6784684843293887,5.225137872957654,apple watch,Running 3 METs
1485,1486,37,0,153.7414715634416,56.74647365767873,7.69893298993433,67.50492977568767,0.0562692307692308,0.00044,6.064928786640804,5.877843910403463,68.89276626448496,0.6275489319962182,-1.5886788645986536,-0.020440788996025833,18.74799848745917,0.0033875305155711055,apple watch,Running 3 METs
1486,1487,28,1,175.2005251706366,68.92422267296033,206.54086065569197,77.63404841902673,0.518359134559063,0.13725824947370022,6.406166254902323,6.26991195382526,67.1975897174432,0.5067305058066277,10.342766116744778,0.11481332266092803,6.2051854037504155,28.349436978391722,apple watch,Running 3 METs
1487,1488,22,1,181.96463077787217,82.2964814417493,1.0,35.25338886990986,20.972164202618593,0.036688783807000955,6.244016738545879,6.231467177107874,47.65691549764248,0.14821079611658286,-7.522810374498643,0.005019428028340361,0.7020962417202268,0.036688783807000955,apple watch,Running 3 METs
1488,1489,25,1,162.5712573264919,70.4139862064728,10.185818546810353,66.90162541202028,16.935650525136737,0.012117239882762844,6.238941268753139,6.245569950236517,58.39656084550425,-0.8101109523148537,5.392554907190014,0.08874532083133105,2.216698316611833,0.12342400673399588,apple watch,Running 3 METs
1489,1490,31,0,155.31215594029143,60.59657335099591,1.0,83.87718165823726,1.039545862549557,0.009767544751821185,6.220422237587911,5.966614838710894,86.2203406128605,0.26237665801046395,12.500617047041727,0.09528928986991857,6.036469565249764,0.009767544751821185,apple watch,Running 3 METs
1490,1491,23,1,178.8637389642289,79.41970585128539,1.0,66.64807838753772,15.550515049411452,0.00044,5.897789733028885,6.240330819565479,56.68263711479779,0.8729510903842762,9.045632897788721,0.02354934775129136,0.0,0.00044,apple watch,Running 3 METs
1491,1492,31,0,153.88513877755494,60.15066681137483,3.2981735720509384,93.26879295753169,0.0562692307692308,0.0007045005997149919,6.1780661921479085,5.974360180032864,83.17693459826933,0.1543526816544196,17.660602539436535,0.15845510253198591,5.755277158846546,0.002323565259474023,apple watch,Running 3 METs
1492,1493,49,0,148.6450268259017,50.21731567574207,1.0,84.2317446604152,0.3222248289697696,0.0072446718065194305,6.186320177598679,5.820983916540287,57.66287571920287,0.20223204923981597,20.559337798314026,0.19304315174903364,16.175263571890014,0.0072446718065194305,apple watch,Running 3 METs
1493,1494,22,1,181.5016316208548,82.55156728901518,14.160983534810786,41.49888109347396,15.10641230286686,0.043798567220143574,6.18985825962564,6.234096569581094,41.490731330169105,1.0,-1.9510047243018709,0.0012773271304933522,4.509036682971215,0.6202307892527565,apple watch,Running 3 METs
1494,1495,23,0,159.14285754451495,66.07783673709291,23.424725132082877,92.63977898990697,14.512227610158682,0.041291345230099225,6.250543391572779,6.199474604604163,85.81873839147286,-0.9179085434651727,15.337667185011846,0.09984006789745058,0.4437152527519338,0.9672384123490158,apple watch,Running 3 METs
1495,1496,25,0,160.53392959511257,51.34963124243083,1.0,93.51970351613207,0.0562692307692308,0.02095068387205696,6.102067061433988,6.158730651786685,88.83474078203899,-0.3537332611554363,7.646901971122465,0.1286049000205137,7.2574120618961,0.02095068387205696,apple watch,Running 3 METs
1496,1497,21,1,169.07967567376724,67.01474985623456,13.352484619995089,87.43956571129988,14.01823297445352,0.014631151659775517,6.159590868348913,6.122981357694911,56.55754915650659,1.0,21.428091964730328,0.1154636594164356,0.0,0.1953622275099682,apple watch,Running 3 METs
1497,1498,26,1,176.75418401013752,75.9932159088718,26.93505145232515,83.06275626739493,14.054907475951905,0.00044,6.3274152063757745,6.369539221362673,74.16054512145932,-0.9892984666709204,2.826487754089196,0.03704602348419789,0.9566313980159318,0.011851422639023067,apple watch,Running 3 METs
1498,1499,37,1,172.5008274232722,88.65374099044627,146.1766275363997,93.2618990809709,15.086042998271283,0.13859458430307234,5.950377717208692,5.959330116911874,67.46251625434915,-0.8283257872892583,25.003960558515057,0.22997906746062496,12.045057591003403,20.259288928232355,apple watch,Running 3 METs
1499,1500,25,0,157.7783065552581,55.31485603716361,21.340795764331453,103.13133194331544,0.0562692307692308,0.029911184904564295,6.237998290004419,5.815798313324558,75.28412482411058,0.011358193295172403,29.73926362030666,0.25849884567669734,0.7187695967312075,0.6383284881174606,apple watch,Running 3 METs
1500,1501,35,0,161.58116833859995,75.29067535132728,25.85129959807015,84.86063436793155,0.0562692307692308,0.04666835853490934,6.26002520753084,6.2329063794686945,68.12032964445748,0.1862379405108967,18.019114960781295,0.11626709261778552,1.4595388319221414,1.2064377182360955,apple watch,Running 3 METs
1501,1502,23,0,159.2077964600054,62.362977285752244,1.0,89.14502627949216,13.707035406605684,0.00044,6.256906087247283,6.208753602219814,77.0927881472913,-0.9096465885173313,16.418697857309407,0.11147354798601024,0.0,0.00044,apple watch,Running 3 METs
1502,1503,20,1,167.76074022336928,67.26240322435193,21.597844128039004,74.34367579554919,18.89853357754265,0.06809333589772361,6.255364203819845,6.141636473407618,48.899201958874286,-0.8367948853593995,22.783331981331415,0.16153804382497777,0.8834702824574727,1.4706692548772373,apple watch,Running 3 METs
1503,1504,30,0,165.79495114203095,58.41267444884137,862.0124422283285,99.38211237137133,14.817744278357656,0.6112053905088997,6.102487091480154,6.06249845098765,72.85904631318323,-0.15253723277670225,30.03148390508755,0.23916566101128067,8.364113242254728,526.8666513756958,apple watch,Running 3 METs
1504,1505,25,1,165.1049572203879,74.08894989855848,1.0,74.88920512056642,17.11885577741704,0.03331480001286464,6.233902426718585,6.232739050666848,59.41512297546702,-0.9715870158391534,3.840553026593792,0.054371001221231494,1.3542853093101739,0.03331480001286464,apple watch,Running 3 METs
1505,1506,19,1,176.20060490722972,60.278830299898004,1.0,73.31369289794527,0.0562692307692308,0.00044,6.316224043451686,5.725354312356032,52.67098506388987,0.228387978391264,18.737880598553563,0.23311082465889732,12.516851975385892,0.00044,apple watch,Running 3 METs
1506,1507,25,0,158.81678738844886,62.98191893595464,42.096726295589704,102.11865948482716,0.0562692307692308,0.00044,6.265061066069441,5.8062086511414375,72.87089943043819,0.10407540372364289,22.7165644786894,0.19463865229699598,4.67166130344601,0.01852255957005947,apple watch,Running 3 METs
1507,1508,20,1,180.31849142168798,78.85763550758337,1.0,86.263165801209,19.215793672055366,0.026194369483941812,6.207584846398687,6.231883054411141,76.24181453677627,-0.7213337643991711,14.426736635114029,0.14781081270447094,2.0044258411004967,0.026194369483941812,apple watch,Running 3 METs
1508,1509,23,0,159.25597303184293,70.63586931824938,37.23721072436824,97.25462284957531,11.858097808924235,0.00044,6.260080186388727,6.212370724375665,77.97607524460982,-1.0,18.447144352558414,0.1401679192040195,2.2417217656922936,0.016384372718722028,apple watch,Running 3 METs
1509,1510,31,0,161.73874949118766,65.8862041397763,538.7552696464446,93.9009085677171,2.170503698112804,0.00044,5.89613665840553,6.0257373427019205,68.88678414228244,-0.7239674813546084,19.436558598553233,0.18757420162213537,5.884079950567959,0.23705231864443563,apple watch,Running 3 METs
1510,1511,30,0,158.63741673222222,71.32236068146783,10.032528531093595,75.49315130409693,19.719164873288825,0.018223267967825925,6.041694391903896,6.124501812472702,72.55505967580852,-0.9528434772082526,18.011170615139264,0.10402275564026521,0.5109093994502152,0.1828254558169776,apple watch,Running 3 METs
1511,1512,31,0,161.9531335053604,60.772422588079706,208.5159313052895,85.08805690608631,5.19481025625694,0.10796441012990307,5.967207134306645,6.041878321303945,65.16034193418375,-0.017181277428342193,21.82225159364654,0.14655669322321838,11.617635080984314,22.51229952606297,apple watch,Running 3 METs
1512,1513,22,0,165.16022086915646,68.06090862212639,585.0192811950523,49.50206038618354,11.872248974358708,0.4665089009154629,6.067175843868849,6.199350988524418,54.583970449728234,-0.7263945648897884,1.4518351243423215,0.014785531470488084,0.7240250056978217,272.9167018846579,apple watch,Running 3 METs
1513,1514,22,1,189.97050479443058,80.19919136472494,1.0,47.19751797988729,19.487067961876505,0.0045777451179071565,6.235343628737171,6.293116283563242,41.03258978358874,0.9189195137856663,2.1451905476095083,-0.00816748152918707,5.149269308160193,0.0045777451179071565,apple watch,Running 3 METs
1514,1515,26,0,166.70349994865023,50.90907628382019,68.69385360684831,99.45610105852559,0.2182561080447606,0.03882825580307772,6.123795493105233,6.154564902156914,87.5489056888464,-0.5441850675281086,17.040554402031447,0.14460704707989566,8.140557950263025,2.6672625199458793,apple watch,Running 3 METs
1515,1516,35,0,159.849656633133,73.65786975103225,20.552642480750983,78.88938698405842,0.6122622285884803,0.02614046246451722,6.226905859926952,6.221961351211202,60.56268205566528,-0.9495047715181086,8.507329214214097,0.07871067337874213,1.2850754229048176,0.5372555793147131,apple watch,Running 3 METs
1516,1517,23,1,173.8419206407146,74.96437481266229,1.0,68.04681706361022,16.631857068766,0.02531139700577405,5.94626637684964,6.205672625787145,60.93866440509101,0.8845766327016704,12.838658195786957,0.03645609795390117,1.9493526458971888,0.02531139700577405,apple watch,Running 3 METs
1517,1518,25,0,168.18461055290862,67.97885243884761,66.83299381717202,118.6037770205284,3.6375182759201445,0.059100085265682965,6.212078765929801,5.878991915693983,79.25604794004886,0.48331258157550516,41.15434088196778,0.32251111522136416,4.031002751793292,3.949835633155729,apple watch,Running 3 METs
1518,1519,25,0,163.096013585699,69.53744822965874,117.57764218968103,109.20551213613982,8.480159422530248,0.08678928005826417,6.237708271115424,5.864306510911224,75.60176201781452,0.3242968107282522,27.14772011914075,0.2912185191191716,6.952347181556764,10.204478916590604,apple watch,Running 3 METs
1519,1520,29,0,157.3744536813598,50.301678960906756,106.44353030339126,114.66660465390837,0.20325212545043725,0.03451388455268107,6.214418901232772,6.003017754933502,74.67577688152136,-0.19302118947689473,25.582896361448007,0.26317616559861295,4.635911486508681,3.6737797162710546,apple watch,Running 3 METs
1520,1521,46,0,155.63860529889746,69.90956592047536,136.85614423686607,109.45278810475286,0.0562692307692308,0.047471061013938096,6.130395514115537,5.6470377715797495,78.86199013689263,0.7710199868759993,38.64331669332441,0.3492482788553106,3.52483856270511,6.496706373200582,apple watch,Running 3 METs
1521,1522,28,1,174.51850324579627,72.70666536630536,329.1995351396573,72.80619451493462,1.7758671943971174,0.04959292059572357,6.363798191686781,6.215299572706178,62.09242019705589,0.10084885319184445,17.34686457666649,0.1263965397501084,0.0,16.32596640633014,apple watch,Running 3 METs
1522,1523,36,0,170.95002805558738,88.53683921361413,57.35031367639218,110.25176905352964,0.0562692307692308,0.10308796744116516,6.406292919651134,6.084335564871742,78.3433690337512,-0.1646683331020307,26.245288577948013,0.3250971827279525,10.631307701661182,5.912127269012527,apple watch,Running 3 METs
1523,1524,36,0,168.11203422998537,86.313936463095,144.11857607162665,120.39535434290705,2.2306909910895456,0.04090374737243433,6.401289749801642,6.122551863371622,71.81771613548636,-0.10471056109817509,38.42946044389029,0.33091752939778774,5.253338568475396,5.894989827308776,apple watch,Running 3 METs
1524,1525,26,1,173.9220395614871,82.61176700431008,1.0,78.64572320363382,14.653766717916232,0.00044,6.301504335444666,6.314477739386248,54.49017307455283,-0.8549410961906962,8.478645537712634,0.20198938083559242,0.23773884957244595,0.00044,apple watch,Running 3 METs
1525,1526,22,0,171.01903497367576,57.888105608791385,884.978686983834,55.59448382895999,21.8218232915311,0.5648596984280435,6.077506367216637,6.221287867164719,54.9238399494108,-0.9726072795905282,-0.2228012274379233,0.029957539008608116,1.2312364603554784,499.8887942449344,apple watch,Running 3 METs
1526,1527,23,1,177.9006714564925,74.27286803091062,46.515756868797325,58.004956997575455,16.78489631978314,0.00044,5.975785548340055,6.216440183137135,54.40345013387064,0.9084950663489939,2.4403521019146406,0.11933728679980865,4.4283487369552805,0.020466933022270824,apple watch,Running 3 METs
1527,1528,32,1,177.37092897080677,76.49793870021688,63.068254344509725,81.66541523251672,14.555761893723364,0.04153605573527715,6.193183520997895,6.128098960488833,54.552860517312794,-1.0,24.220248760263956,0.1478495220543162,0.0,2.619606527580191,apple watch,Running 3 METs
1528,1529,30,0,161.39254553416015,57.69502970243078,65.58793886087115,74.79854489744073,8.620664762777237,0.061440442822326094,6.110852903023291,6.042238704703878,72.16211250878322,-0.24340757441665595,12.600335940266085,0.09891592755016354,4.202562606594157,4.029752007415573,apple watch,Running 3 METs
1529,1530,20,1,186.80543962923056,78.06792693004377,87.18993560192843,110.98913543838387,0.0562692307692308,0.008024530179403458,6.190990279279049,6.030133564056452,80.8582788299206,-0.4579707348128867,36.88565049718485,0.23422717805562726,12.598496100175888,0.6996582695779187,apple watch,Running 3 METs
1530,1531,30,0,161.97086112511718,65.18190303661399,20.623227372206074,76.403440595673,20.489336039776873,0.01115781929414867,5.983158151752402,6.069460066753881,68.00212610281409,-1.0,6.043220191852008,0.04821977020306495,0.0,0.2301102442812159,apple watch,Running 3 METs
1531,1532,32,1,180.32694692092838,75.91461418141999,36.577498007482426,82.76344446046764,12.388675095119005,0.02746559111276108,6.137097777665054,6.234810149453743,52.458771747155666,-0.7726233131678333,20.664546044233816,0.14271992907196207,0.375305579829677,1.0046226042013453,apple watch,Running 3 METs
1532,1533,53,0,143.45665342042517,54.21930329835101,3.7809197864001223,90.19144443342493,3.1302237393047534,0.00044,6.282030348356334,6.2139646861510505,61.4586116723605,0.8965313575443683,11.779092992248653,0.2576698608405624,3.235562313584042,0.001663604706016054,apple watch,Running 3 METs
1533,1534,46,0,155.83632185002583,73.20693733222059,84.00838601897186,103.96864510533103,1.456113003102468,0.06255819944391186,6.204624727849856,5.738246800310052,77.8360304117797,-0.1752850108161101,25.666071332858326,0.2861578499011431,3.442002657471332,5.255413367535978,apple watch,Running 3 METs
1534,1535,47,1,165.03374279716851,87.46039029605673,749.9042049816534,110.35705656512638,0.2756944654913906,0.06175783074167104,6.309062795028499,5.867006491950966,74.48583703079117,-0.7167800197382007,33.8390046450211,0.3226521588688798,14.901060081355752,46.31245696372433,apple watch,Running 3 METs
1535,1536,36,1,179.4375440339871,82.29422195109078,162.25796158626062,90.67251124408544,13.010016763016768,0.122768603921856,5.8404368920291025,5.960139185414284,73.97877776171573,-0.8059588953452637,23.60679455424341,0.15410852011034817,11.369689959620592,19.920183419151357,apple watch,Running 3 METs
1536,1537,37,0,159.37761192822026,55.631607891094944,38.11055539238929,68.93122843347908,0.8835855193252928,0.0124058020597866,6.0331564613053565,6.012283715092136,67.70182375176972,0.6759431894917631,2.67616729917916,0.03648934126833571,8.41297640200769,0.4727920065865143,apple watch,Running 3 METs
1537,1538,46,0,160.05470022307946,71.42188000261713,127.96690895377105,115.29866341142112,0.0562692307692308,0.03990572029874042,6.166433860487637,5.641074193491701,82.33656226285274,0.5763461880456284,37.07292983873674,0.3208090871207858,2.9504963489166163,5.106611676203569,apple watch,Running 3 METs
1538,1539,36,0,177.38373000813976,87.31614436735202,149.08770918800548,77.23253942973386,1.1386577801423412,0.08338965574447865,6.33140254107756,6.040698266552765,83.07874811289001,-0.2207531905739148,-3.97010133311359,0.03074325518954916,17.154597279214087,12.432372744920723,apple watch,Running 3 METs
1539,1540,25,0,160.66329755619742,62.877670637737175,1.0,98.20618446142466,1.705435378742271,0.0005417088392688707,6.210735569991977,5.797536982683152,72.54278191872173,-0.30152244499244346,24.41885689476456,0.12983992864444444,8.945455648133702,0.0005417088392688707,apple watch,Running 3 METs
1540,1541,25,0,164.00310415208997,62.28811214017087,1.0,112.29004666432327,0.0562692307692308,0.030127376081169423,6.218944526935647,5.784301546452028,74.14898289830334,0.5112877762419523,28.613004304756853,0.2675508418206909,3.540482853831759,0.030127376081169423,apple watch,Running 3 METs
1541,1542,20,1,178.5834172370694,78.07081527726797,1.0,95.49255966105973,16.637827859691807,0.004489118728246828,6.2270476263284245,6.154758111772611,79.13166788817517,-0.9073122984261034,18.106226778001638,0.049977269951288976,0.8049570549163796,0.004489118728246828,apple watch,Running 3 METs
1542,1543,31,0,170.1832324571863,66.30313173401663,1.0,89.8798910921892,0.0562692307692308,0.02156290819622175,6.169630358288611,5.668133971953189,65.45372977766853,0.7574690232001025,25.422418956484613,0.1754987102681433,4.111862333381344,0.02156290819622175,apple watch,Running 3 METs
1543,1544,28,1,174.13491374602287,78.79600308920169,393.53290536589856,77.77938102744857,0.0562692307692308,0.025888130240073755,6.402470832438953,6.188621335212696,65.53469416199917,-0.43313812652444134,16.469047085025714,0.09511961332314758,0.0,10.187831107867002,apple watch,Running 3 METs
1544,1545,28,1,174.50857796536644,70.15252849119942,92.22344052301534,71.98546181427247,1.8381577073962805,0.02549355136310355,6.380805387191987,6.233456496975365,67.12156458734921,0.21390235243991715,11.056103664996622,0.08613820528884512,0.0,2.351103017855617,apple watch,Running 3 METs
1545,1546,31,0,158.28712170334467,54.81154373161098,1.0,117.18011661064924,0.0562692307692308,0.00044,6.267532606518974,6.020547486379174,86.98151048846216,-0.5141002856003704,32.5701482978515,0.22718392821149103,3.8589726773480715,0.00044,apple watch,Running 3 METs
1546,1547,53,0,143.0,43.75945797286591,1.0,87.77642784840455,0.0562692307692308,0.00791075162553961,6.202970615604286,6.20929604941732,68.09097104241765,0.7566867089730069,25.156233793433394,0.2150304587706969,2.0510102487544604,0.00791075162553961,apple watch,Running 3 METs
1547,1548,26,0,166.97509569822907,66.82741289472936,144.7943732025576,122.15115609504639,2.5864967499032803,0.08300508637424764,6.087290995470783,5.834886517271816,81.37208891634286,0.3447292531038305,45.87441829423798,0.4429073700670963,6.692687825739445,12.018669454183343,apple watch,Running 3 METs
1548,1549,25,1,159.07660369877217,78.12074628461387,16.136803234711692,67.8526401310281,14.386266504781611,0.01847325552021732,6.3365555724999885,6.327435049963443,60.75946645811247,-0.9769179530950327,10.336661795653676,0.05860817969027913,1.2863628612832356,0.2980992894342985,apple watch,Running 3 METs
1549,1550,32,1,171.11682052694846,74.78785367138724,86.15913296698389,78.46076570885731,13.632526744841403,0.007779147835893051,6.109037266590527,6.1087147819727985,56.897240199660914,-1.0,20.459159152350843,0.13552999640169583,0.5262220511208225,0.6702446327625343,apple watch,Running 3 METs
1550,1551,23,0,176.4453208181536,89.90534827925163,7.147897804520383,82.17883664828351,15.864343729851104,0.007776502358705047,6.244661651526415,6.26571988048015,77.90818433957052,1.0,-4.135011717487258,0.0022239723658857096,1.0662621335722784,0.05558564413663539,apple watch,Running 3 METs
1551,1552,25,0,158.97863807866597,60.97582527013999,11.547539539599502,101.55995231324493,0.0562692307692308,0.00044,6.182814159448688,5.798434553018313,78.39304067484368,0.17435521763965667,24.667410689446342,0.17336614977618636,6.652168116914278,0.005080917397423781,apple watch,Running 3 METs
1552,1553,32,1,179.5243959359212,80.38373278159919,16.17326842262107,84.19963306195558,17.09922721557846,0.00044,6.164419833283268,6.178587991474411,53.11153432964378,-0.8867269574641258,18.193528176273695,0.18684401013535262,0.0,0.007116238105953272,apple watch,Running 3 METs
1553,1554,30,1,182.8441859393816,77.48436584000848,166.9243031060444,105.9933844040233,0.0562692307692308,0.05918789480198834,5.911879056642127,5.997089351314126,64.37879972645992,0.03729031412874234,39.53858074512924,0.30137277677804925,9.698153747475061,9.879898092135772,apple watch,Running 3 METs
1554,1555,25,0,170.28451820638853,65.53584046330629,108.88403855247762,125.71841516142163,3.3285557501637966,0.06139547484971384,6.214622602800609,5.9102081480098265,79.07172054766583,-0.38955750520400845,43.7367239234792,0.2936970640094506,10.528043839287262,6.684987250483911,apple watch,Running 3 METs
1555,1556,31,0,159.53952440304948,59.402271735055514,74.22064244464744,114.05591727592665,0.0562692307692308,0.026396665198509743,6.186934905368213,6.021411358762506,81.03493625416867,-0.23316621969267823,25.572917216941615,0.2699655834907613,1.8958436677152517,1.95917744942966,apple watch,Running 3 METs
1556,1557,22,0,166.36027523210652,63.60208149226506,91.24388610446906,56.37923866467661,8.890854008238637,0.02538589285869488,6.049525691204257,6.123139607141266,52.727457540225245,-0.6583789821089642,1.0558143288978221,0.032636409457572325,0.0,2.31630751665901,apple watch,Running 3 METs
1557,1558,36,1,172.82725629298946,85.10586195468103,447.01707905683367,96.0299535780409,6.933389577825834,0.28829874320032156,5.955863479731747,5.895227070597759,74.92454921461383,-0.0026429989987724056,36.250699283037896,0.3374122700496157,4.201327083339613,128.87446208116393,apple watch,Running 3 METs
1558,1559,29,0,157.96977781074185,55.97098529626021,119.86374997333454,109.21610298792258,0.8443505485884083,0.09105864264201197,6.194488643668413,5.948045408553797,83.61947532235692,0.21021288987639547,29.087790750419934,0.23967919371617763,4.406612974743489,10.91463037455334,apple watch,Running 3 METs
1559,1560,27,1,177.44439965409498,83.75377336545476,45.24549773317739,78.39595247880433,14.841337192621161,0.009833445287696101,6.191308999640081,6.348251331642245,54.892720440535946,-1.0,13.662052169972203,0.11852334164472003,1.5082998105792487,0.4449191264737778,apple watch,Running 3 METs
1560,1561,46,0,157.67707355649117,66.68392114315243,78.06335948222352,106.70498296864403,0.0562692307692308,0.09038160690952299,6.1388940024909795,5.638788931082179,69.9729948690636,-0.2672090293534638,26.0124323397301,0.2916940453575637,2.191829777449668,7.05549187075911,apple watch,Running 3 METs
1561,1562,23,1,179.1394634834816,94.06808766869206,51.408016237424135,68.676375015477,12.754526589017178,0.03909784508217161,6.371999776603351,6.273716015613154,57.987754746420464,-0.8030764082021474,15.099715218146962,0.08338920086743903,1.492482035820761,2.0099426548325714,apple watch,Running 3 METs
1562,1563,36,0,172.02545739434504,84.67797400352161,64.99410157360565,109.2471327501941,2.278905323966905,0.08717033412308518,6.268590060038837,6.010651188869881,80.58677826655158,0.08172927221528702,31.130164506820453,0.2957929874157472,16.60420175934594,5.6655575502009405,apple watch,Running 3 METs
1563,1564,24,0,166.36509477004208,43.0,740.7513657355441,100.58669844228643,3.2286286850669335,0.015870989401351107,6.144460944371032,6.139962980180814,78.10344969555626,0.9011126904763865,28.638146348299482,0.14457180346365114,6.869330146677504,11.756457074625178,apple watch,Running 3 METs
1564,1565,56,1,161.02099224662675,63.35083405868092,1.0,112.09626080159585,3.543163789786838,0.00044,5.736403460953965,5.910578486183851,66.46086170271391,0.2564473720028157,48.63484589394295,0.5048350927437546,20.81045529036856,0.00044,apple watch,Running 3 METs
1565,1566,56,1,164.93834593446832,60.32409907386688,1.7944671528723442,60.84434568238372,0.0562692307692308,0.017715239039870795,5.817755244803436,5.8954374683419895,64.43722516664344,-0.3693607322060964,0.9924591234389291,0.005099111956108685,21.51232427613627,0.03178941456232994,apple watch,Running 3 METs
1566,1567,31,0,153.3270980353906,52.44314224777671,40.22113121100094,114.12461028284946,0.0562692307692308,0.00044,6.151827336113395,5.9902991233997405,82.92648570336979,-0.6893621339130944,28.269570906306008,0.24588862062902922,12.604655432683906,0.017697297732840414,apple watch,Running 3 METs
1567,1568,37,1,186.27249117569917,114.21475807591004,803.9283968297088,81.77994338233356,9.751580568863714,0.377583689955284,5.900189418964515,5.804279449910347,54.31804177188782,0.576358190277486,29.721651186626715,0.262642042585441,4.797239254668147,303.5502505347973,apple watch,Running 3 METs
